架次编号,时刻（s）,阶段,状态
T13,5368.762,cruise,中继
T13,5369.012,cruise,中继
T13,5369.262,cruise,中继
T13,5369.512,cruise,中继
T13,5369.762,cruise,中继
T13,5370.012,cruise,中继
T13,5370.262,cruise,中继
T13,5370.512,cruise,中继
T13,5370.762,cruise,中继
T13,5371.012,cruise,中继
T13,5371.262,cruise,中继
T13,5371.512,cruise,中继
T13,5371.762,cruise,中继
T13,5372.012,cruise,中继
T13,5372.262,cruise,中继
T13,5372.512,cruise,中继
T13,5372.762,cruise,中继
T13,5373.012,cruise,中继
T13,5373.262,cruise,中继
T13,5373.512,cruise,中继
T13,5373.762,cruise,中继
T13,5374.012,cruise,中继
T13,5374.261,cruise,中继
T13,5374.511,cruise,中继
T13,5374.761,cruise,中继
T13,5375.011,cruise,中继
T13,5375.261,cruise,中继
T13,5375.511,cruise,中继
T13,5375.761,cruise,中继
T13,5376.011,cruise,中继
T13,5376.261,cruise,中继
T13,5376.511,cruise,中继
T13,5376.761,cruise,中继
T13,5377.011,cruise,中继
T13,5377.261,cruise,中继
T13,5377.511,cruise,中继
T13,5377.761,cruise,中继
T13,5378.011,cruise,中继
T13,5378.261,cruise,中继
T13,5378.511,cruise,中继
T13,5378.761,cruise,中继
T13,5379.011,cruise,中继
T13,5379.261,cruise,中继
T13,5379.511,cruise,中继
T13,5379.761,cruise,中继
T13,5380.01,cruise,中继
T13,5380.26,cruise,中继
T13,5380.51,cruise,中继
T13,5380.76,cruise,中继
T13,5381.01,cruise,中继
T13,5381.26,cruise,中继
T13,5381.51,cruise,中继
T13,5381.76,cruise,中继
T13,5382.01,cruise,中继
T13,5382.26,cruise,中继
T13,5382.51,cruise,中继
T13,5382.76,cruise,中继
T13,5383.01,cruise,中继
T13,5383.26,cruise,中继
T13,5383.51,cruise,中继
T13,5383.76,cruise,中继
T13,5384.01,cruise,中继
T13,5384.26,cruise,中继
T13,5384.51,cruise,中继
T13,5384.76,cruise,中继
T13,5385.01,cruise,中继
T13,5385.26,cruise,中继
T13,5385.51,cruise,中继
T13,5385.76,cruise,中继
T13,5386.009,cruise,中继
T13,5386.259,cruise,中继
T13,5386.509,cruise,中继
T13,5386.759,cruise,中继
T13,5387.009,cruise,中继
T13,5387.259,cruise,中继
T13,5387.509,cruise,中继
T13,5387.759,cruise,中继
T13,5388.009,cruise,中继
T13,5388.259,cruise,中继
T13,5388.509,cruise,中继
T13,5388.759,cruise,中继
T13,5389.009,cruise,中继
T13,5389.259,cruise,中继
T13,5389.509,cruise,中继
T13,5389.759,cruise,中继
T13,5390.009,cruise,中继
T13,5390.259,cruise,中继
T13,5390.509,cruise,中继
T13,5390.759,cruise,中继
T13,5391.009,cruise,中继
T13,5391.259,cruise,中继
T13,5391.509,cruise,中继
T13,5391.759,cruise,中继
T13,5392.008,cruise,中继
T13,5392.258,cruise,中继
T13,5392.508,cruise,中继
T13,5392.758,cruise,中继
T13,5393.008,cruise,中继
T13,5393.258,cruise,中继
T13,5393.508,cruise,中继
T13,5393.758,cruise,中继
T13,5394.008,cruise,中继
T13,5394.258,cruise,中继
T13,5394.508,cruise,中继
T13,5394.758,cruise,中继
T13,5395.008,cruise,中继
T13,5395.258,cruise,中继
T13,5395.508,cruise,中继
T13,5395.758,cruise,中继
T13,5396.008,cruise,中继
T13,5396.258,cruise,中继
T13,5396.508,cruise,中继
T13,5396.758,cruise,中继
T13,5397.008,cruise,中继
T13,5397.258,cruise,中继
T13,5397.508,cruise,中继
T13,5397.757,cruise,中继
T13,5398.007,cruise,中继
T13,5398.257,cruise,中继
T13,5398.507,cruise,中继
T13,5398.757,cruise,中继
T13,5399.007,cruise,中继
T13,5399.257,cruise,中继
T13,5399.507,cruise,中继
T13,5399.757,cruise,中继
T13,5400.007,cruise,中继
T13,5400.257,cruise,中继
T13,5400.507,cruise,中继
T13,5400.757,cruise,中继
T13,5401.007,cruise,中继
T13,5401.257,cruise,中继
T13,5401.507,cruise,中继
T13,5401.757,cruise,中继
T13,5402.007,cruise,中继
T13,5402.257,cruise,中继
T13,5402.507,cruise,中继
T13,5402.757,cruise,中继
T13,5403.007,cruise,中继
T13,5403.257,cruise,中继
T13,5403.507,cruise,中继
T13,5403.756,cruise,中继
T13,5404.006,cruise,中继
T13,5404.256,cruise,中继
T13,5404.506,cruise,中继
T13,5404.756,cruise,中继
T13,5405.006,cruise,中继
T13,5405.256,cruise,中继
T13,5405.506,cruise,中继
T13,5405.756,cruise,中继
T13,5406.006,cruise,中继
T13,5406.256,cruise,中继
T13,5406.506,cruise,中继
T13,5406.756,cruise,中继
T13,5407.006,cruise,中继
T13,5407.256,cruise,中继
T13,5407.506,cruise,中继
T13,5407.756,cruise,中继
T13,5408.006,cruise,中继
T13,5408.256,cruise,中继
T13,5408.506,cruise,中继
T13,5408.756,cruise,中继
T13,5409.006,cruise,中继
T13,5409.256,cruise,中继
T13,5409.505,cruise,中继
T13,5409.755,cruise,中继
T13,5410.005,cruise,中继
T13,5410.255,cruise,中继
T13,5410.505,cruise,中继
T13,5410.755,cruise,中继
T13,5411.005,cruise,中继
T13,5411.255,cruise,中继
T13,5411.505,cruise,中继
T13,5411.755,cruise,中继
T13,5412.005,cruise,中继
T13,5412.255,cruise,中继
T13,5412.505,cruise,中继
T13,5412.755,cruise,中继
T13,5413.005,cruise,中继
T13,5413.255,cruise,中继
T13,5413.505,cruise,中继
T13,5413.755,cruise,中继
T13,5414.005,cruise,中继
T13,5414.255,cruise,中继
T13,5414.505,cruise,中继
T13,5414.755,cruise,中继
T13,5415.005,cruise,中继
T13,5415.255,cruise,中继
T13,5415.504,cruise,中继
T13,5415.754,cruise,中继
T13,5416.004,cruise,中继
T13,5416.254,cruise,中继
T13,5416.504,cruise,中继
T13,5416.754,cruise,中继
T13,5417.004,cruise,中继
T13,5417.254,cruise,中继
T13,5417.504,cruise,中继
T13,5417.754,cruise,中继
T13,5418.004,cruise,中继
T13,5418.254,cruise,中继
T13,5418.504,cruise,中继
T13,5418.754,cruise,中继
T13,5419.004,cruise,中继
T13,5419.254,cruise,中继
T13,5419.504,cruise,中继
T13,5419.754,cruise,直连
T13,5420.004,cruise,直连
T13,5420.254,cruise,直连
T13,5420.504,cruise,直连
T13,5420.754,cruise,直连
T13,5421.004,cruise,直连
T13,5421.253,cruise,直连
T13,5421.503,cruise,直连
T13,5421.753,cruise,直连
T13,5422.003,cruise,直连
T13,5422.253,cruise,直连
T13,5422.503,cruise,直连
T13,5422.753,cruise,直连
T13,5423.003,cruise,直连
T13,5423.253,cruise,直连
T13,5423.503,cruise,直连
T13,5423.753,cruise,直连
T13,5424.003,cruise,直连
T13,5424.253,cruise,直连
T13,5424.503,cruise,直连
T13,5424.753,cruise,直连
T13,5425.003,cruise,直连
T13,5425.253,cruise,直连
T13,5425.503,cruise,直连
T13,5425.753,cruise,直连
T13,5426.003,cruise,直连
T13,5426.253,cruise,直连
T13,5426.503,cruise,直连
T13,5426.753,cruise,直连
T13,5427.003,cruise,直连
T13,5427.252,cruise,直连
T13,5427.502,cruise,直连
T13,5427.752,cruise,直连
T13,5428.002,cruise,直连
T13,5428.252,cruise,直连
T13,5428.502,cruise,直连
T13,5428.752,cruise,直连
T13,5429.002,cruise,直连
T13,5429.252,cruise,直连
T13,5429.502,cruise,直连
T13,5429.752,cruise,直连
T13,5430.002,cruise,直连
T13,5430.252,cruise,直连
T13,5430.502,cruise,直连
T13,5430.752,cruise,直连
T13,5431.002,cruise,直连
T13,5431.252,cruise,直连
T13,5431.502,cruise,直连
T13,5431.752,cruise,直连
T13,5432.002,cruise,直连
T13,5432.252,cruise,直连
T13,5432.502,cruise,直连
T13,5432.752,cruise,直连
T13,5433.001,cruise,直连
T13,5433.251,cruise,直连
T13,5433.501,cruise,直连
T13,5433.751,cruise,直连
T13,5434.001,cruise,直连
T13,5434.251,cruise,直连
T13,5434.501,cruise,直连
T13,5434.751,cruise,直连
T13,5435.001,cruise,直连
T13,5435.251,cruise,直连
T13,5435.501,cruise,直连
T13,5435.751,cruise,直连
T13,5436.001,cruise,直连
T13,5436.251,cruise,直连
T13,5436.501,cruise,直连
T13,5436.751,cruise,直连
T13,5437.001,cruise,直连
T13,5437.251,cruise,直连
T13,5437.501,cruise,直连
T13,5437.751,cruise,直连
T13,5438.001,cruise,直连
T13,5438.251,cruise,直连
T13,5438.501,cruise,直连
T13,5438.751,cruise,直连
T13,5439.0,cruise,直连
T13,5439.25,cruise,直连
T13,5439.5,cruise,直连
T13,5439.75,cruise,直连
T13,5440.0,cruise,直连
T13,5440.25,cruise,直连
T13,5440.5,cruise,直连
T13,5440.75,cruise,直连
T13,5441.0,cruise,直连
T13,5441.25,cruise,直连
T13,5441.5,cruise,直连
T13,5441.75,cruise,直连
T13,5442.0,cruise,直连
T13,5442.25,cruise,直连
T13,5442.5,cruise,直连
T13,5442.75,cruise,直连
T13,5443.0,cruise,直连
T13,5443.25,cruise,直连
T13,5443.5,cruise,直连
T13,5443.75,cruise,直连
T13,5444.0,cruise,直连
T13,5444.25,cruise,直连
T13,5444.5,cruise,直连
T13,5444.75,cruise,直连
T13,5444.999,cruise,直连
T13,5445.249,cruise,直连
T13,5445.499,cruise,直连
T13,5445.749,cruise,直连
T13,5445.999,cruise,直连
T13,5446.249,cruise,直连
T13,5446.499,cruise,直连
T13,5446.749,cruise,直连
T13,5446.999,cruise,直连
T13,5447.249,cruise,直连
T13,5447.499,cruise,直连
T13,5447.749,cruise,直连
T13,5447.999,cruise,直连
T13,5448.249,cruise,直连
T13,5448.499,cruise,直连
T13,5448.749,cruise,直连
T13,5448.999,cruise,直连
T13,5449.249,cruise,直连
T13,5449.499,cruise,直连
T13,5449.749,cruise,直连
T13,5449.999,cruise,直连
T13,5450.249,cruise,直连
T13,5450.499,cruise,直连
T13,5450.748,cruise,直连
T13,5450.998,cruise,直连
T13,5451.248,cruise,直连
T13,5451.498,cruise,直连
T13,5451.748,cruise,直连
T13,5451.998,cruise,直连
T13,5452.248,cruise,直连
T13,5452.498,cruise,直连
T13,5452.748,cruise,直连
T13,5452.998,cruise,直连
T13,5453.248,cruise,直连
T13,5453.498,cruise,直连
T13,5453.748,cruise,直连
T13,5453.998,cruise,直连
T13,5454.248,cruise,直连
T13,5454.498,cruise,直连
T13,5454.748,cruise,直连
T13,5454.998,cruise,直连
T13,5455.248,cruise,直连
T13,5455.498,cruise,直连
T13,5455.748,cruise,直连
T13,5455.998,cruise,直连
T13,5456.248,cruise,直连
T13,5456.498,cruise,直连
T13,5456.747,cruise,直连
T13,5456.997,cruise,直连
T13,5457.247,cruise,直连
T13,5457.497,cruise,直连
T13,5457.747,cruise,直连
T13,5457.997,cruise,直连
T13,5458.247,cruise,直连
T13,5458.497,cruise,直连
T13,5458.747,cruise,直连
T13,5458.997,cruise,直连
T13,5459.247,cruise,直连
T13,5459.497,cruise,直连
T13,5459.747,cruise,直连
T13,5459.997,cruise,直连
T13,5460.247,cruise,直连
T13,5460.497,cruise,直连
T13,5460.747,cruise,直连
T13,5460.997,cruise,直连
T13,5461.247,cruise,直连
T13,5461.497,cruise,直连
T13,5461.747,cruise,直连
T13,5461.997,cruise,直连
T13,5462.247,cruise,直连
T13,5462.496,cruise,直连
T13,5462.746,cruise,直连
T13,5462.996,cruise,直连
T13,5463.246,cruise,直连
T13,5463.496,cruise,直连
T13,5463.746,cruise,直连
T13,5463.996,cruise,直连
T13,5464.246,cruise,直连
T13,5464.496,cruise,直连
T13,5464.746,cruise,直连
T13,5464.996,cruise,直连
T13,5465.246,cruise,直连
T13,5465.496,cruise,直连
T13,5465.746,cruise,直连
T13,5465.996,cruise,直连
T13,5466.246,cruise,直连
T13,5466.496,cruise,直连
T13,5466.746,cruise,直连
T13,5466.996,cruise,直连
T13,5467.246,cruise,直连
T13,5467.496,cruise,直连
T13,5467.746,cruise,直连
T13,5467.996,cruise,直连
T13,5468.246,cruise,直连
T13,5468.495,cruise,直连
T13,5468.745,cruise,直连
T13,5468.995,cruise,直连
T13,5469.245,cruise,直连
T13,5469.495,cruise,直连
T13,5469.745,cruise,直连
T13,5469.995,cruise,直连
T13,5470.245,cruise,直连
T13,5470.495,cruise,直连
T13,5470.745,cruise,直连
T13,5470.995,cruise,直连
T13,5471.245,cruise,直连
T13,5471.495,cruise,直连
T13,5471.745,cruise,直连
T13,5471.995,cruise,直连
T13,5472.245,cruise,直连
T13,5472.495,cruise,直连
T13,5472.745,cruise,直连
T13,5472.995,cruise,直连
T13,5473.245,cruise,直连
T13,5473.495,cruise,直连
T13,5473.745,cruise,直连
T13,5473.995,cruise,直连
T13,5474.244,cruise,直连
T13,5474.494,cruise,直连
T13,5474.744,cruise,直连
T13,5474.994,cruise,直连
T13,5475.244,cruise,直连
T13,5475.494,cruise,直连
T13,5475.744,cruise,直连
T13,5475.994,cruise,直连
T13,5476.244,cruise,直连
T13,5476.494,cruise,直连
T13,5476.744,cruise,直连
T13,5476.994,cruise,直连
T13,5477.244,cruise,直连
T13,5477.494,cruise,直连
T13,5477.744,cruise,直连
T13,5477.994,cruise,直连
T13,5478.244,cruise,直连
T13,5478.494,cruise,直连
T13,5478.744,cruise,直连
T13,5478.994,cruise,直连
T13,5479.244,cruise,直连
T13,5479.494,cruise,直连
T13,5479.744,cruise,直连
T13,5479.994,cruise,直连
T13,5480.243,cruise,直连
T13,5480.493,cruise,直连
T13,5480.743,cruise,直连
T13,5480.993,cruise,直连
T13,5481.243,cruise,直连
T13,5481.493,cruise,直连
T13,5481.743,cruise,直连
T13,5481.993,cruise,直连
T13,5482.243,cruise,直连
T13,5482.493,cruise,直连
T13,5482.743,cruise,直连
T13,5482.993,cruise,直连
T13,5483.243,cruise,直连
T13,5483.493,cruise,直连
T13,5483.743,cruise,直连
T13,5483.993,cruise,直连
T13,5484.243,cruise,直连
T13,5484.493,cruise,直连
T13,5484.743,cruise,直连
T13,5484.993,cruise,直连
T13,5485.243,cruise,直连
T13,5485.493,cruise,直连
T13,5485.743,cruise,直连
T13,5485.992,cruise,直连
T13,5486.242,cruise,直连
T13,5486.492,cruise,直连
T13,5486.742,cruise,直连
T13,5486.992,cruise,直连
T13,5487.242,cruise,直连
T13,5487.492,cruise,直连
T13,5487.742,cruise,直连
T13,5487.992,cruise,直连
T13,5488.242,cruise,直连
T13,5488.492,cruise,直连
T13,5488.742,cruise,直连
T13,5488.992,cruise,直连
T13,5489.242,cruise,直连
T13,5489.492,cruise,直连
T13,5489.742,cruise,直连
T13,5489.992,cruise,直连
T13,5490.242,cruise,直连
T13,5490.492,cruise,直连
T13,5490.742,cruise,直连
T13,5490.992,cruise,直连
T13,5491.242,cruise,直连
T13,5491.492,cruise,直连
T13,5491.742,cruise,直连
T13,5491.991,cruise,直连
T13,5492.241,cruise,直连
T13,5492.491,cruise,直连
T13,5492.741,cruise,直连
T13,5492.991,cruise,直连
T13,5493.241,cruise,直连
T13,5493.491,cruise,直连
T13,5493.741,cruise,直连
T13,5493.991,cruise,直连
T13,5494.241,cruise,直连
T13,5494.491,cruise,直连
T13,5494.741,cruise,直连
T13,5494.991,cruise,直连
T13,5495.241,cruise,直连
T13,5495.491,cruise,直连
T13,5495.741,cruise,直连
T13,5495.991,cruise,直连
T13,5496.241,cruise,直连
T13,5496.491,cruise,直连
T13,5496.741,cruise,直连
T13,5496.991,cruise,直连
T13,5497.241,cruise,直连
T13,5497.491,cruise,直连
T13,5497.741,cruise,直连
T13,5497.99,cruise,直连
T13,5498.24,cruise,直连
T13,5498.49,cruise,直连
T13,5498.74,cruise,直连
T13,5498.99,cruise,直连
T13,5499.24,cruise,直连
T13,5499.49,cruise,直连
T13,5499.74,cruise,直连
T13,5499.99,cruise,直连
T13,5500.24,cruise,直连
T13,5500.49,cruise,直连
T13,5500.74,cruise,直连
T13,5500.99,cruise,直连
T13,5501.24,cruise,直连
T13,5501.49,cruise,直连
T13,5501.74,cruise,直连
T13,5501.99,cruise,直连
T13,5502.24,cruise,直连
T13,5502.49,cruise,直连
T13,5502.74,cruise,直连
T13,5502.99,cruise,直连
T13,5503.24,cruise,直连
T13,5503.49,cruise,直连
T13,5503.739,cruise,直连
T13,5503.989,cruise,直连
T13,5504.239,cruise,直连
T13,5504.489,cruise,直连
T13,5504.739,cruise,直连
T13,5504.989,cruise,直连
T13,5505.239,cruise,直连
T13,5505.489,cruise,直连
T13,5505.739,cruise,直连
T13,5505.989,cruise,直连
T13,5506.239,cruise,直连
T13,5506.489,cruise,直连
T13,5506.739,cruise,直连
T13,5506.989,cruise,直连
T13,5507.239,cruise,直连
T13,5507.489,cruise,直连
T13,5507.739,cruise,直连
T13,5507.989,cruise,直连
T13,5508.239,cruise,直连
T13,5508.489,cruise,直连
T13,5508.739,cruise,直连
T13,5508.989,cruise,直连
T13,5509.239,cruise,直连
T13,5509.489,cruise,直连
T13,5509.738,cruise,直连
T13,5509.988,cruise,直连
T13,5510.238,cruise,直连
T13,5510.488,cruise,直连
T13,5510.738,cruise,直连
T13,5510.988,cruise,直连
T13,5511.238,cruise,直连
T13,5511.488,cruise,直连
T13,5511.738,cruise,直连
T13,5511.988,cruise,直连
T13,5512.238,cruise,直连
T13,5512.488,cruise,直连
T13,5512.738,cruise,直连
T13,5512.988,cruise,直连
T13,5513.238,cruise,直连
T13,5513.488,cruise,直连
T13,5513.738,cruise,直连
T13,5513.988,cruise,直连
T13,5514.238,cruise,直连
T13,5514.488,cruise,直连
T13,5514.738,cruise,直连
T13,5514.988,cruise,直连
T13,5515.238,cruise,直连
T13,5515.487,cruise,直连
T13,5515.737,cruise,直连
T13,5515.987,cruise,直连
T13,5516.237,cruise,直连
T13,5516.487,cruise,直连
T13,5516.737,cruise,直连
T13,5516.987,cruise,直连
T13,5517.237,cruise,直连
T13,5517.487,cruise,直连
T13,5517.737,cruise,直连
T13,5517.987,cruise,直连
T13,5518.237,cruise,直连
T13,5518.487,cruise,直连
T13,5518.737,cruise,直连
T13,5518.987,cruise,直连
T13,5519.237,cruise,直连
T13,5519.487,cruise,直连
T13,5519.737,cruise,直连
T13,5519.987,cruise,直连
T13,5520.237,cruise,直连
T13,5520.487,cruise,直连
T13,5520.737,cruise,直连
T13,5520.987,cruise,直连
T13,5521.237,cruise,直连
T13,5521.486,cruise,直连
T13,5521.736,cruise,直连
T13,5521.986,cruise,直连
T13,5522.236,cruise,直连
T13,5522.486,cruise,直连
T13,5522.736,cruise,直连
T13,5522.986,cruise,直连
T13,5523.236,cruise,直连
T13,5523.486,cruise,直连
T13,5523.736,cruise,直连
T13,5523.986,cruise,直连
T13,5524.236,cruise,直连
T13,5524.486,cruise,直连
T13,5524.736,cruise,直连
T13,5524.986,cruise,直连
T13,5525.236,cruise,直连
T13,5525.486,cruise,直连
T13,5525.736,cruise,直连
T13,5525.986,cruise,直连
T13,5526.236,cruise,直连
T13,5526.486,cruise,直连
T13,5526.736,cruise,直连
T13,5526.986,cruise,直连
T13,5527.235,cruise,直连
T13,5527.485,cruise,直连
T13,5527.735,cruise,直连
T13,5527.985,cruise,直连
T13,5528.235,cruise,直连
T13,5528.485,cruise,直连
T13,5528.735,cruise,直连
T13,5528.985,cruise,直连
T13,5529.235,cruise,直连
T13,5529.485,cruise,直连
T13,5529.735,cruise,直连
T13,5529.985,cruise,直连
T13,5530.235,cruise,直连
T13,5530.485,cruise,直连
T13,5530.735,cruise,直连
T13,5530.985,cruise,直连
T13,5531.235,cruise,直连
T13,5531.485,cruise,直连
T13,5531.735,cruise,直连
T13,5531.985,cruise,直连
T13,5532.235,cruise,直连
T13,5532.485,cruise,直连
T13,5532.735,cruise,直连
T13,5532.985,cruise,直连
T13,5533.234,cruise,直连
T13,5533.484,cruise,直连
T13,5533.734,cruise,直连
T13,5533.984,cruise,直连
T13,5534.234,cruise,直连
T13,5534.484,cruise,直连
T13,5534.734,cruise,直连
T13,5534.984,cruise,直连
T13,5535.234,cruise,直连
T13,5535.484,cruise,直连
T13,5535.734,cruise,直连
T13,5535.984,cruise,直连
T13,5536.234,cruise,直连
T13,5536.484,cruise,直连
T13,5536.734,cruise,直连
T13,5536.984,cruise,直连
T13,5537.234,cruise,直连
T13,5537.484,cruise,直连
T13,5537.734,cruise,直连
T13,5537.984,cruise,直连
T13,5538.234,cruise,直连
T13,5538.484,cruise,直连
T13,5538.734,cruise,直连
T13,5538.983,cruise,直连
T13,5539.233,cruise,直连
T13,5539.483,cruise,直连
T13,5539.733,cruise,直连
T13,5539.983,cruise,直连
T13,5540.233,cruise,直连
T13,5540.483,cruise,直连
T13,5540.733,cruise,直连
T13,5540.983,cruise,直连
T13,5541.233,cruise,直连
T13,5541.483,cruise,直连
T13,5541.733,cruise,直连
T13,5541.983,cruise,直连
T13,5542.233,cruise,直连
T13,5542.483,cruise,直连
T13,5542.733,cruise,直连
T13,5542.983,cruise,直连
T13,5543.233,cruise,直连
T13,5543.483,cruise,直连
T13,5543.733,cruise,直连
T13,5543.983,cruise,直连
T13,5544.233,cruise,直连
T13,5544.483,cruise,直连
T13,5544.733,cruise,直连
T13,5544.982,cruise,直连
T13,5545.232,cruise,直连
T13,5545.482,cruise,直连
T13,5545.732,cruise,直连
T13,5545.982,cruise,直连
T13,5546.232,cruise,直连
T13,5546.482,cruise,直连
T13,5546.732,cruise,直连
T13,5546.982,cruise,直连
T13,5547.232,cruise,直连
T13,5547.482,cruise,直连
T13,5547.732,cruise,直连
T13,5547.982,cruise,直连
T13,5548.232,cruise,直连
T13,5548.482,cruise,直连
T13,5548.732,cruise,直连
T13,5548.982,cruise,直连
T13,5549.232,cruise,直连
T13,5549.482,cruise,直连
T13,5549.732,cruise,直连
T13,5549.982,cruise,直连
T13,5550.232,cruise,直连
T13,5550.482,cruise,直连
T13,5550.732,cruise,直连
T13,5550.981,cruise,直连
T13,5551.231,cruise,直连
T13,5551.481,cruise,直连
T13,5551.731,cruise,直连
T13,5551.981,cruise,直连
T13,5552.231,cruise,直连
